A220437,174,B,25.62,68,313,,,Jar Stopper,Probable,,,,,Ovoid,Nearly,Ceramic,7.5YR7/3,Complete,100,Moderate,,18.80,4.5,3.73,0.9,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220438,199,B,24.42,39,214,,,Jar Stopper,Probable,,,,,Circular,Slightly,Ceramic,Gley 1 4/N,Complete,100,Moderate,,6.00,2.73,2.43,0.68,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220439,192,B,25.62,79,329,,,hand grinder,,,,,,,,,2.5Y6/1,Complete,100,,,319.00,58.67,57.87,56.25,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220440,256,B,24.42,81,248,,,hand grinder,,,,,,,,Limestone,7.5YR8/3,,,,,1079.00,59.92,52.09,23.77,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220441,191,B,25.62,79,329,,B22.1938,Tool,Uncertain,,,,,Rectangular,Slightly,Iron,,Partial,,Moderate,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220442,155,B,24.42,35,204,,,hand grinder,,,,,,,,Basalt,7.5YR6/2,,,,,149.00,73.82,42.32,42.26,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220443,85,B,41.3,31,91,,,hand grinder,Certain,,,,,Cuboid,Slightly,Stone,10YR6/1,Complete,100,Fine,,335.00,6.2,5.58,9.46,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220444,258,B,24.42,40,250,,,pounder,,,,,,,,Basalt,7.5YR5/2,,,,,535.00,97.02,66.61,42.52,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220445,143,B,25.61,56,163,,,hand grinder,Certain,,,,,Cuboid,Slightly,Stone,10YR6/1,Complete,100,Crude,,735.00,7.9,7.6,7.3,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220446,262,B,24.42,40,262,,,mortar,,,,,,,,Basalt,7.5YR5/1,,,,,707.00,91.58,79.96,52.53,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220447,251,B,24.42,80,249,,,pounder,Probable,,,,,Cuboid,Slightly,Stone,10YR6/1,Complete,100,Crude,,990.00,9.86,8.7,6.8,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220448,260,B,24.42,40,250,,,hand grinder,,,,,,,,Stone,7.5YR5/1,,,,,247.00,73.61,54.27,38.73,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220449,118,B,42.21,62,176,,,stone tool,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220450,180,B,25.62,75,325,,B22.1776,hand grinder,,,,,,,,Basalt,7.5YR6/1,,,,,571.00,108.47,79.72,40.63,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220451,150,B,25.62,66,312,,,grinding stone,,,,,,,,Basalt,2.5Y4/1,,,,,542.00,74.9,62.97,58.56,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220452,157,B,25.61,51,157,,,Jar Stopper,Certain,,,,,Circular,,,7.5YR7/4,,,,,19.00,42.02,41.36,9.47,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220453,25,B,42.21,44,134,,,UD,,,,,,,,Basalt,,,,Moderate,,5.10,2.28,1.55,1.01,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220454,139,B,69.7,29,61,,,UD,,,,,,Triangular,,Alabaster,10YR8/2,Partial,,Very Fine,,6.80,2.98,2.52,0.55,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220455,87,B,41.3,27,88,,,hand grinder,,,,,,,,Basalt,7.5YR6/2,,,,,138.00,64.71,39.87,29.45,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220456,13,B,25.61,5,113,,,mortar,,,,,,Triangular,Slightly,Basalt,7.5YR65/1,Partial,30,Fine,,737.00,10.66,7.6,5.6,,,,,DoA Karak,,,,,,,,,,,,,,,,,,
A220457,146,B,25.61,56,163,,,Bead,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220458,136,B,69.7,24,62,,,Bangle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220459,14,B,25.61,5,114,,,UD,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220460,1,B,42.21,39,99,,,Shrine Model,Possible,,,Zoomorphic,,,,Ceramic,10YR6/2,Partial,,,,86.00,64.67,62.2,13.32,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220461,152,B,25.62,71,316,,,Loom Weight,Probable,,,,,Pyramidal,,Clay,7.5YR7/2,Partial,80,Crude,,54.00,43.35,31.58,30.94,,5.71,,,CNEA,,,,,,,,,,,,,,,,,,
A220462,74,B,41.3,27,81,,,Figurine,,,,Zoomorphic,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220463,17,B,0,0,0,,B22.1967,UD,,,,,,Obelisk,Slightly,Metal,Gley 1 5/10GY,Partial,,Crude,Incised lines?,13.80,2.24,1.29,0.968,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220464,97,B,25.62,63,284,,,Ring,Possible,,,,,Circular,,Iron,2.5YR3/4,Partial,30,,,3.92,,,13.7,23.36,19,Corroded,2,CNEA,,,,,,,,,,,,,,,,,,
A220465,148,B,25.62,68,313,,B22.1599,Earring,Possible,,,,,Circular,Slightly,Metal,2.5Y4/0,Partial,70,Moderate,,1.10,3.54,,,19.2,14.31,,,CNEA,,,,,,,,,,,,,,,,,,
A220466,114,B,25.61,19,154,,,UD,,,,,,,,Shell or Bone,Gley 1 7/10GY,Partial,,,,0.50,1.7,1.07,0.17,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220467,126,B,69.7,29,57,,B22.1563,Bangle,Possible,,,,,Circular,Slightly,Glass,2.5Y4/0,Partial,10,Moderate,Striped,1.84,21.43,,,7.57,,,,CNEA,,,,,,,,,,,,,,,,,,
A220468,103,B,42.21,57,169,,,UD,,,,,,,,Frit,Gley 1 7/1,Partial,,,,2.40,2.8,1.9,0.4,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220469,137,B,69.7,29,61,,B22.1666,Bangle,Probable,,,,,Circular,,Glass,2.5Y2/0,Partial,10,Moderate,,2.02,25.25,7.67,6.54,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220470,254,B,24.42,81,248,,,Bangle,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220471,142,B,69.7,29,61,,B22.1713,Bangle,,,,,,,,Glass,2.5YR3/1,Partial,,Fine,Incised diagonal lines,0.20,1.33,0.59,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220472,22,B,24.42,0,228,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220473,122,B,69.7,29,57,,B22.1526,nail,Probable,,,,,Conical,Slightly,Metal,7.5YR7/2,Partial,90,Crude,,1.66,25.17,13.21,10.26,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220474,255,B,24.42,81,248,,,Bead,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220475,145,B,25.61,56,163,,,carved bone,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220476,189,B,24.42,39,209,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220477,196,B,25.62,66,324,,,Spindle Whorl,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220478,128,B,69.7,29,57,,B22.1643,UD,,,,,,,,Metal,2.5YR5/3,Partial,,Very Crude,,4.00,2.52,1.58,1.13,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220479,85,B,41.3,27,87,,,Bead,Probable,,,,,Circular,,Glass,2.5Y8/1,Partial,50,Moderate,,0.20,,,6.57,10.53,6.31,,,CNEA,,,,,,,,,,,,,,,,,,
A220480,119,B,69.7,29,53,,B22.0015,Bangle,Possible,,,,,,,,2.5Y8/1,,,,,1.00,15.22,8.43,5.08,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220481,135,B,69.7,29,53,,, burnisher,,,,,,,,Stone,10YR4/1,,,,,3.00,36.75,17.69,3.83,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220482,127,B,69.7,29,57,,B22.1567,worked bone,,,,,,Cylindrical,,Bone,5YR6/4,Partial,,Very Fine,,0.40,1.98,,,0.47,,,,CNEA,,,,,,,,,,,,,,,,,,
A220483,37,B,42.21,48,142,,,UD,,,,,,,,,2.5YR7/2,,,,,0.02,2.18,1.71,0.11,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220484,134,B,69.7,24,60,,B22.1644,Bangle,,,,,,Cylindrical,,Glass,Gley 1 4/10Y,Partial,,,Evenly spaced diagonal lines,1.30,2.2,,,0.64,,,,CNEA,,,,,,,,,,,,,,,,,,
A220485,76,B,41.3,27,82,,,Loom Weight,Possible,,,,,,,Ceramic,5YR7/3,Partial,90,,,16.00,30.28,22.82,20.64,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220486,182,B,25.62,77,326,,,Spindle Whorl,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220487,249,B,24.42,77,235,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220488,239,B,24.42,42,231,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220489,181,B,24.42,42,72,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220490,144,B,24.42,70,201,,,UD,,,,,,Triangular,Slightly,Frit,Gley 1 5/1,Partial,,,,2.40,1.75,1.29,0.933,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220491,112,B,25.61,19,154,,,game piece,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220492,83,B,24.42,35,107,,,Polished Bone,,,,,,Rectilinear,Slightly,Bone,,Partial,,,,0.03,2.38,0.92,0.288,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220493,184,B,25.62,77,326,,,UD,,,,,,,,Glass,Gley 1 2.5/N,Partial,,,,0.20,1.06,0.82,0.035,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220494,151,B,25.62,71,316,,B22.1619,Loom Weight,Certain,,,,,Pyramidal,Slightly,Clay,10YR6/2,Partial,70,Fine,,7.91,4.96,2.87,,,0.085,,6,CNEA,,,,,,,,,,,,,,,,,,
A220495,264,B,24.42,40,250,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220496,142,B,25.61,56,163,,,Jar Stopper,,,,,,,,,,,,,,,,,,,,,,CNEA,,,,,,,,,,,,,,,,,,
A220497,123,B,69.7,29,57,,B22.1527,Bangle,Certain,,,,,,,Glass,10YR3/2,Partial,,Fine,,5.50,4.26,0.845,,,,,,CNEA,,,,,,,,,,,,,,,,,,
